        time     pot_ergy        press
  0.1730E+01  -0.4546E+01   0.1987E+01
  0.1731E+01  -0.4546E+01   0.1985E+01
  0.1732E+01  -0.4546E+01   0.1984E+01
  0.1733E+01  -0.4547E+01   0.1983E+01
  0.1734E+01  -0.4547E+01   0.1981E+01
  0.1735E+01  -0.4547E+01   0.1980E+01
  0.1736E+01  -0.4547E+01   0.1979E+01
  0.1737E+01  -0.4548E+01   0.1977E+01
  0.1738E+01  -0.4548E+01   0.1975E+01
  0.1739E+01  -0.4548E+01   0.1973E+01
  0.1740E+01  -0.4549E+01   0.1972E+01
  0.1741E+01  -0.4549E+01   0.1970E+01
  0.1742E+01  -0.4549E+01   0.1969E+01
  0.1743E+01  -0.4550E+01   0.1967E+01
  0.1744E+01  -0.4550E+01   0.1966E+01
  0.1745E+01  -0.4550E+01   0.1964E+01
  0.1746E+01  -0.4550E+01   0.1964E+01
  0.1747E+01  -0.4550E+01   0.1963E+01
  0.1748E+01  -0.4550E+01   0.1963E+01
  0.1749E+01  -0.4550E+01   0.1963E+01
  0.1750E+01  -0.4550E+01   0.1962E+01
  0.1751E+01  -0.4551E+01   0.1962E+01
  0.1752E+01  -0.4551E+01   0.1961E+01
  0.1753E+01  -0.4551E+01   0.1961E+01
  0.1754E+01  -0.4551E+01   0.1960E+01
  0.1755E+01  -0.4551E+01   0.1959E+01
  0.1756E+01  -0.4551E+01   0.1959E+01
  0.1757E+01  -0.4551E+01   0.1958E+01
  0.1758E+01  -0.4551E+01   0.1958E+01
  0.1759E+01  -0.4551E+01   0.1957E+01
  0.1760E+01  -0.4552E+01   0.1956E+01
  0.1761E+01  -0.4552E+01   0.1956E+01
  0.1762E+01  -0.4552E+01   0.1955E+01
  0.1763E+01  -0.4552E+01   0.1954E+01
  0.1764E+01  -0.4552E+01   0.1953E+01
  0.1765E+01  -0.4552E+01   0.1952E+01
  0.1766E+01  -0.4552E+01   0.1951E+01
  0.1767E+01  -0.4553E+01   0.1951E+01
  0.1768E+01  -0.4553E+01   0.1950E+01
  0.1769E+01  -0.4553E+01   0.1950E+01
  0.1770E+01  -0.4553E+01   0.1949E+01
  0.1771E+01  -0.4553E+01   0.1949E+01
  0.1772E+01  -0.4553E+01   0.1948E+01
  0.1773E+01  -0.4553E+01   0.1948E+01
  0.1774E+01  -0.4553E+01   0.1948E+01
  0.1775E+01  -0.4553E+01   0.1947E+01
  0.1776E+01  -0.4553E+01   0.1947E+01
  0.1777E+01  -0.4553E+01   0.1947E+01
  0.1778E+01  -0.4553E+01   0.1947E+01
  0.1779E+01  -0.4553E+01   0.1946E+01
  0.1780E+01  -0.4554E+01   0.1945E+01
  0.1781E+01  -0.4554E+01   0.1944E+01
  0.1782E+01  -0.4554E+01   0.1943E+01
  0.1783E+01  -0.4554E+01   0.1942E+01
  0.1784E+01  -0.4554E+01   0.1941E+01
  0.1785E+01  -0.4555E+01   0.1940E+01
  0.1786E+01  -0.4555E+01   0.1939E+01
  0.1787E+01  -0.4555E+01   0.1937E+01
  0.1788E+01  -0.4555E+01   0.1936E+01
  0.1789E+01  -0.4556E+01   0.1935E+01
  0.1790E+01  -0.4556E+01   0.1934E+01
  0.1791E+01  -0.4556E+01   0.1933E+01
  0.1792E+01  -0.4556E+01   0.1932E+01
  0.1793E+01  -0.4556E+01   0.1931E+01
  0.1794E+01  -0.4557E+01   0.1930E+01
  0.1795E+01  -0.4557E+01   0.1929E+01
  0.1796E+01  -0.4557E+01   0.1928E+01
  0.1797E+01  -0.4557E+01   0.1927E+01
  0.1798E+01  -0.4557E+01   0.1926E+01
  0.1799E+01  -0.4558E+01   0.1926E+01
  0.1800E+01  -0.4558E+01   0.1925E+01
  0.1801E+01  -0.4558E+01   0.1924E+01
  0.1802E+01  -0.4558E+01   0.1923E+01
  0.1803E+01  -0.4558E+01   0.1922E+01
  0.1804E+01  -0.4558E+01   0.1921E+01
  0.1805E+01  -0.4559E+01   0.1920E+01
  0.1806E+01  -0.4559E+01   0.1919E+01
  0.1807E+01  -0.4559E+01   0.1918E+01
  0.1808E+01  -0.4559E+01   0.1917E+01
  0.1809E+01  -0.4559E+01   0.1916E+01
  0.1810E+01  -0.4560E+01   0.1916E+01
  0.1811E+01  -0.4560E+01   0.1915E+01
  0.1812E+01  -0.4560E+01   0.1915E+01
  0.1813E+01  -0.4560E+01   0.1914E+01
  0.1814E+01  -0.4560E+01   0.1913E+01
  0.1815E+01  -0.4560E+01   0.1913E+01
  0.1816E+01  -0.4560E+01   0.1912E+01
  0.1817E+01  -0.4561E+01   0.1911E+01
  0.1818E+01  -0.4561E+01   0.1911E+01
  0.1819E+01  -0.4560E+01   0.1912E+01
  0.1820E+01  -0.4560E+01   0.1912E+01
  0.1821E+01  -0.4560E+01   0.1912E+01
  0.1822E+01  -0.4560E+01   0.1912E+01
  0.1823E+01  -0.4560E+01   0.1912E+01
  0.1824E+01  -0.4560E+01   0.1912E+01
  0.1825E+01  -0.4560E+01   0.1912E+01
  0.1826E+01  -0.4560E+01   0.1911E+01
  0.1827E+01  -0.4561E+01   0.1911E+01
  0.1828E+01  -0.4561E+01   0.1910E+01
  0.1829E+01  -0.4561E+01   0.1909E+01
  0.1830E+01  -0.4561E+01   0.1908E+01
  0.1831E+01  -0.4561E+01   0.1908E+01
  0.1832E+01  -0.4561E+01   0.1908E+01
  0.1833E+01  -0.4561E+01   0.1907E+01
  0.1834E+01  -0.4561E+01   0.1907E+01
  0.1835E+01  -0.4561E+01   0.1907E+01
  0.1836E+01  -0.4561E+01   0.1906E+01
  0.1837E+01  -0.4562E+01   0.1906E+01
  0.1838E+01  -0.4562E+01   0.1905E+01
  0.1839E+01  -0.4562E+01   0.1905E+01
  0.1840E+01  -0.4562E+01   0.1905E+01
  0.1841E+01  -0.4562E+01   0.1904E+01
  0.1842E+01  -0.4562E+01   0.1903E+01
  0.1843E+01  -0.4562E+01   0.1903E+01
  0.1844E+01  -0.4563E+01   0.1902E+01
  0.1845E+01  -0.4563E+01   0.1901E+01
  0.1846E+01  -0.4563E+01   0.1900E+01
  0.1847E+01  -0.4563E+01   0.1900E+01
  0.1848E+01  -0.4563E+01   0.1899E+01
  0.1849E+01  -0.4563E+01   0.1898E+01
  0.1850E+01  -0.4563E+01   0.1898E+01
  0.1851E+01  -0.4563E+01   0.1898E+01
  0.1852E+01  -0.4563E+01   0.1898E+01
  0.1853E+01  -0.4563E+01   0.1898E+01
  0.1854E+01  -0.4563E+01   0.1898E+01
  0.1855E+01  -0.4563E+01   0.1898E+01
  0.1856E+01  -0.4563E+01   0.1899E+01
  0.1857E+01  -0.4563E+01   0.1900E+01
  0.1858E+01  -0.4563E+01   0.1899E+01
  0.1859E+01  -0.4563E+01   0.1898E+01
  0.1860E+01  -0.4563E+01   0.1898E+01
  0.1861E+01  -0.4564E+01   0.1897E+01
  0.1862E+01  -0.4564E+01   0.1897E+01
  0.1863E+01  -0.4564E+01   0.1896E+01
  0.1864E+01  -0.4564E+01   0.1895E+01
  0.1865E+01  -0.4564E+01   0.1895E+01
  0.1866E+01  -0.4564E+01   0.1894E+01
  0.1867E+01  -0.4564E+01   0.1894E+01
  0.1868E+01  -0.4564E+01   0.1894E+01
  0.1869E+01  -0.4565E+01   0.1893E+01
  0.1870E+01  -0.4565E+01   0.1893E+01
  0.1871E+01  -0.4565E+01   0.1892E+01
  0.1872E+01  -0.4565E+01   0.1892E+01
  0.1873E+01  -0.4565E+01   0.1891E+01
  0.1874E+01  -0.4565E+01   0.1890E+01
  0.1875E+01  -0.4565E+01   0.1890E+01
  0.1876E+01  -0.4565E+01   0.1889E+01
  0.1877E+01  -0.4566E+01   0.1889E+01
  0.1878E+01  -0.4566E+01   0.1888E+01
  0.1879E+01  -0.4566E+01   0.1887E+01
  0.1880E+01  -0.4566E+01   0.1887E+01
  0.1881E+01  -0.4566E+01   0.1886E+01
  0.1882E+01  -0.4566E+01   0.1885E+01
  0.1883E+01  -0.4567E+01   0.1884E+01
  0.1884E+01  -0.4567E+01   0.1883E+01
  0.1885E+01  -0.4567E+01   0.1883E+01
  0.1886E+01  -0.4567E+01   0.1883E+01
  0.1887E+01  -0.4567E+01   0.1882E+01
  0.1888E+01  -0.4567E+01   0.1881E+01
  0.1889E+01  -0.4567E+01   0.1880E+01
  0.1890E+01  -0.4568E+01   0.1879E+01
  0.1891E+01  -0.4568E+01   0.1878E+01
  0.1892E+01  -0.4568E+01   0.1878E+01
  0.1893E+01  -0.4568E+01   0.1878E+01
  0.1894E+01  -0.4568E+01   0.1878E+01
  0.1895E+01  -0.4568E+01   0.1878E+01
  0.1896E+01  -0.4568E+01   0.1878E+01
  0.1897E+01  -0.4568E+01   0.1878E+01
  0.1898E+01  -0.4568E+01   0.1878E+01
  0.1899E+01  -0.4568E+01   0.1879E+01
  0.1900E+01  -0.4567E+01   0.1879E+01
  0.1901E+01  -0.4567E+01   0.1879E+01
  0.1902E+01  -0.4567E+01   0.1879E+01
  0.1903E+01  -0.4568E+01   0.1879E+01
  0.1904E+01  -0.4568E+01   0.1878E+01
  0.1905E+01  -0.4568E+01   0.1878E+01
  0.1906E+01  -0.4568E+01   0.1878E+01
  0.1907E+01  -0.4568E+01   0.1877E+01
  0.1908E+01  -0.4568E+01   0.1877E+01
  0.1909E+01  -0.4568E+01   0.1877E+01
  0.1910E+01  -0.4568E+01   0.1877E+01
  0.1911E+01  -0.4568E+01   0.1876E+01
  0.1912E+01  -0.4568E+01   0.1876E+01
  0.1913E+01  -0.4568E+01   0.1875E+01
  0.1914E+01  -0.4569E+01   0.1874E+01
  0.1915E+01  -0.4569E+01   0.1874E+01
  0.1916E+01  -0.4569E+01   0.1873E+01
  0.1917E+01  -0.4569E+01   0.1873E+01
  0.1918E+01  -0.4569E+01   0.1872E+01
  0.1919E+01  -0.4569E+01   0.1872E+01
  0.1920E+01  -0.4569E+01   0.1871E+01
  0.1921E+01  -0.4569E+01   0.1870E+01
  0.1922E+01  -0.4570E+01   0.1870E+01
  0.1923E+01  -0.4570E+01   0.1869E+01
  0.1924E+01  -0.4570E+01   0.1869E+01
  0.1925E+01  -0.4570E+01   0.1869E+01
  0.1926E+01  -0.4570E+01   0.1869E+01
  0.1927E+01  -0.4570E+01   0.1869E+01
  0.1928E+01  -0.4570E+01   0.1869E+01
  0.1929E+01  -0.4570E+01   0.1868E+01
  0.1930E+01  -0.4570E+01   0.1868E+01
  0.1931E+01  -0.4570E+01   0.1868E+01
  0.1932E+01  -0.4570E+01   0.1867E+01
  0.1933E+01  -0.4570E+01   0.1866E+01
  0.1934E+01  -0.4570E+01   0.1866E+01
  0.1935E+01  -0.4571E+01   0.1865E+01
  0.1936E+01  -0.4571E+01   0.1865E+01
  0.1937E+01  -0.4571E+01   0.1864E+01
  0.1938E+01  -0.4571E+01   0.1864E+01
  0.1939E+01  -0.4571E+01   0.1863E+01
  0.1940E+01  -0.4571E+01   0.1863E+01
  0.1941E+01  -0.4571E+01   0.1862E+01
  0.1942E+01  -0.4571E+01   0.1862E+01
  0.1943E+01  -0.4571E+01   0.1862E+01
  0.1944E+01  -0.4571E+01   0.1861E+01
  0.1945E+01  -0.4572E+01   0.1861E+01
  0.1946E+01  -0.4572E+01   0.1861E+01
  0.1947E+01  -0.4572E+01   0.1860E+01
  0.1948E+01  -0.4572E+01   0.1860E+01
  0.1949E+01  -0.4572E+01   0.1859E+01
  0.1950E+01  -0.4572E+01   0.1858E+01
  0.1951E+01  -0.4572E+01   0.1858E+01
  0.1952E+01  -0.4572E+01   0.1858E+01
  0.1953E+01  -0.4572E+01   0.1858E+01
  0.1954E+01  -0.4572E+01   0.1857E+01
  0.1955E+01  -0.4573E+01   0.1857E+01
  0.1956E+01  -0.4573E+01   0.1857E+01
  0.1957E+01  -0.4573E+01   0.1857E+01
  0.1958E+01  -0.4573E+01   0.1857E+01
  0.1959E+01  -0.4573E+01   0.1857E+01
  0.1960E+01  -0.4573E+01   0.1857E+01
  0.1961E+01  -0.4573E+01   0.1856E+01
  0.1962E+01  -0.4573E+01   0.1856E+01
  0.1963E+01  -0.4573E+01   0.1856E+01
  0.1964E+01  -0.4573E+01   0.1856E+01
  0.1965E+01  -0.4573E+01   0.1856E+01
  0.1966E+01  -0.4573E+01   0.1855E+01
  0.1967E+01  -0.4573E+01   0.1855E+01
  0.1968E+01  -0.4574E+01   0.1854E+01
  0.1969E+01  -0.4574E+01   0.1854E+01
  0.1970E+01  -0.4574E+01   0.1853E+01
  0.1971E+01  -0.4574E+01   0.1852E+01
  0.1972E+01  -0.4574E+01   0.1852E+01
  0.1973E+01  -0.4574E+01   0.1851E+01
  0.1974E+01  -0.4575E+01   0.1850E+01
  0.1975E+01  -0.4575E+01   0.1850E+01
  0.1976E+01  -0.4575E+01   0.1849E+01
  0.1977E+01  -0.4575E+01   0.1848E+01
  0.1978E+01  -0.4575E+01   0.1847E+01
  0.1979E+01  -0.4575E+01   0.1847E+01
  0.1980E+01  -0.4576E+01   0.1846E+01
  0.1981E+01  -0.4576E+01   0.1845E+01
  0.1982E+01  -0.4576E+01   0.1844E+01
  0.1983E+01  -0.4576E+01   0.1844E+01
  0.1984E+01  -0.4576E+01   0.1843E+01
  0.1985E+01  -0.4576E+01   0.1843E+01
  0.1986E+01  -0.4576E+01   0.1842E+01
  0.1987E+01  -0.4577E+01   0.1842E+01
  0.1988E+01  -0.4577E+01   0.1842E+01
  0.1989E+01  -0.4577E+01   0.1841E+01
  0.1990E+01  -0.4577E+01   0.1840E+01
  0.1991E+01  -0.4577E+01   0.1839E+01
  0.1992E+01  -0.4577E+01   0.1838E+01
  0.1993E+01  -0.4578E+01   0.1837E+01
  0.1994E+01  -0.4578E+01   0.1836E+01
  0.1995E+01  -0.4578E+01   0.1835E+01
  0.1996E+01  -0.4578E+01   0.1835E+01
  0.1997E+01  -0.4578E+01   0.1834E+01
  0.1998E+01  -0.4578E+01   0.1833E+01
  0.1999E+01  -0.4578E+01   0.1833E+01
  0.2000E+01  -0.4579E+01   0.1832E+01
  0.2001E+01  -0.4579E+01   0.1832E+01
  0.2002E+01  -0.4579E+01   0.1832E+01
  0.2003E+01  -0.4579E+01   0.1831E+01
  0.2004E+01  -0.4579E+01   0.1831E+01
  0.2005E+01  -0.4579E+01   0.1831E+01
  0.2006E+01  -0.4579E+01   0.1831E+01
  0.2007E+01  -0.4579E+01   0.1832E+01
  0.2008E+01  -0.4579E+01   0.1832E+01
  0.2009E+01  -0.4579E+01   0.1832E+01
  0.2010E+01  -0.4579E+01   0.1831E+01
  0.2011E+01  -0.4579E+01   0.1831E+01
  0.2012E+01  -0.4579E+01   0.1831E+01
  0.2013E+01  -0.4579E+01   0.1830E+01
  0.2014E+01  -0.4579E+01   0.1830E+01
  0.2015E+01  -0.4579E+01   0.1830E+01
  0.2016E+01  -0.4579E+01   0.1830E+01
  0.2017E+01  -0.4579E+01   0.1830E+01
  0.2018E+01  -0.4579E+01   0.1830E+01
  0.2019E+01  -0.4579E+01   0.1830E+01
  0.2020E+01  -0.4579E+01   0.1830E+01
  0.2021E+01  -0.4579E+01   0.1829E+01
  0.2022E+01  -0.4580E+01   0.1828E+01
  0.2023E+01  -0.4580E+01   0.1827E+01
  0.2024E+01  -0.4580E+01   0.1827E+01
  0.2025E+01  -0.4580E+01   0.1826E+01
  0.2026E+01  -0.4580E+01   0.1825E+01
  0.2027E+01  -0.4581E+01   0.1824E+01
  0.2028E+01  -0.4581E+01   0.1823E+01
  0.2029E+01  -0.4581E+01   0.1822E+01
  0.2030E+01  -0.4581E+01   0.1822E+01
  0.2031E+01  -0.4581E+01   0.1821E+01
  0.2032E+01  -0.4581E+01   0.1820E+01
  0.2033E+01  -0.4582E+01   0.1820E+01
  0.2034E+01  -0.4582E+01   0.1819E+01
  0.2035E+01  -0.4582E+01   0.1818E+01
  0.2036E+01  -0.4582E+01   0.1818E+01
  0.2037E+01  -0.4582E+01   0.1818E+01
  0.2038E+01  -0.4582E+01   0.1818E+01
  0.2039E+01  -0.4582E+01   0.1817E+01
  0.2040E+01  -0.4582E+01   0.1816E+01
  0.2041E+01  -0.4582E+01   0.1816E+01
  0.2042E+01  -0.4583E+01   0.1815E+01
  0.2043E+01  -0.4583E+01   0.1815E+01
  0.2044E+01  -0.4583E+01   0.1814E+01
  0.2045E+01  -0.4583E+01   0.1813E+01
  0.2046E+01  -0.4583E+01   0.1812E+01
  0.2047E+01  -0.4583E+01   0.1812E+01
  0.2048E+01  -0.4584E+01   0.1811E+01
  0.2049E+01  -0.4584E+01   0.1810E+01
  0.2050E+01  -0.4584E+01   0.1810E+01
  0.2051E+01  -0.4584E+01   0.1809E+01
  0.2052E+01  -0.4584E+01   0.1808E+01
  0.2053E+01  -0.4584E+01   0.1807E+01
  0.2054E+01  -0.4584E+01   0.1807E+01
  0.2055E+01  -0.4585E+01   0.1806E+01
  0.2056E+01  -0.4585E+01   0.1805E+01
  0.2057E+01  -0.4585E+01   0.1804E+01
  0.2058E+01  -0.4585E+01   0.1804E+01
  0.2059E+01  -0.4585E+01   0.1803E+01
  0.2060E+01  -0.4586E+01   0.1802E+01
  0.2061E+01  -0.4586E+01   0.1800E+01
  0.2062E+01  -0.4586E+01   0.1799E+01
  0.2063E+01  -0.4586E+01   0.1798E+01
  0.2064E+01  -0.4587E+01   0.1797E+01
  0.2065E+01  -0.4587E+01   0.1796E+01
  0.2066E+01  -0.4587E+01   0.1795E+01
  0.2067E+01  -0.4587E+01   0.1794E+01
  0.2068E+01  -0.4587E+01   0.1793E+01
  0.2069E+01  -0.4588E+01   0.1792E+01
  0.2070E+01  -0.4588E+01   0.1791E+01
  0.2071E+01  -0.4588E+01   0.1789E+01
  0.2072E+01  -0.4588E+01   0.1788E+01
  0.2073E+01  -0.4589E+01   0.1786E+01
  0.2074E+01  -0.4589E+01   0.1785E+01
  0.2075E+01  -0.4589E+01   0.1784E+01
  0.2076E+01  -0.4590E+01   0.1783E+01
  0.2077E+01  -0.4590E+01   0.1782E+01
  0.2078E+01  -0.4590E+01   0.1781E+01
  0.2079E+01  -0.4590E+01   0.1779E+01
  0.2080E+01  -0.4591E+01   0.1778E+01
  0.2081E+01  -0.4591E+01   0.1777E+01
  0.2082E+01  -0.4591E+01   0.1776E+01
  0.2083E+01  -0.4591E+01   0.1775E+01
  0.2084E+01  -0.4591E+01   0.1774E+01
  0.2085E+01  -0.4591E+01   0.1774E+01
  0.2086E+01  -0.4592E+01   0.1773E+01
  0.2087E+01  -0.4592E+01   0.1772E+01
  0.2088E+01  -0.4592E+01   0.1771E+01
  0.2089E+01  -0.4592E+01   0.1771E+01
  0.2090E+01  -0.4592E+01   0.1771E+01
  0.2091E+01  -0.4592E+01   0.1771E+01
  0.2092E+01  -0.4592E+01   0.1771E+01
  0.2093E+01  -0.4592E+01   0.1770E+01
  0.2094E+01  -0.4592E+01   0.1770E+01
  0.2095E+01  -0.4592E+01   0.1770E+01
  0.2096E+01  -0.4593E+01   0.1769E+01
  0.2097E+01  -0.4593E+01   0.1768E+01
  0.2098E+01  -0.4593E+01   0.1767E+01
  0.2099E+01  -0.4593E+01   0.1767E+01
  0.2100E+01  -0.4593E+01   0.1766E+01
  0.2101E+01  -0.4594E+01   0.1765E+01
  0.2102E+01  -0.4594E+01   0.1764E+01
  0.2103E+01  -0.4594E+01   0.1764E+01
  0.2104E+01  -0.4594E+01   0.1763E+01
  0.2105E+01  -0.4594E+01   0.1763E+01
  0.2106E+01  -0.4594E+01   0.1763E+01
  0.2107E+01  -0.4594E+01   0.1762E+01
  0.2108E+01  -0.4595E+01   0.1761E+01
  0.2109E+01  -0.4595E+01   0.1761E+01
  0.2110E+01  -0.4595E+01   0.1760E+01
  0.2111E+01  -0.4595E+01   0.1759E+01
  0.2112E+01  -0.4595E+01   0.1758E+01
  0.2113E+01  -0.4595E+01   0.1757E+01
  0.2114E+01  -0.4596E+01   0.1756E+01
  0.2115E+01  -0.4596E+01   0.1755E+01
  0.2116E+01  -0.4596E+01   0.1754E+01
  0.2117E+01  -0.4596E+01   0.1753E+01
  0.2118E+01  -0.4597E+01   0.1753E+01
  0.2119E+01  -0.4597E+01   0.1751E+01
  0.2120E+01  -0.4597E+01   0.1750E+01
  0.2121E+01  -0.4597E+01   0.1749E+01
  0.2122E+01  -0.4598E+01   0.1748E+01
  0.2123E+01  -0.4598E+01   0.1747E+01
  0.2124E+01  -0.4598E+01   0.1746E+01
  0.2125E+01  -0.4598E+01   0.1745E+01
  0.2126E+01  -0.4598E+01   0.1744E+01
  0.2127E+01  -0.4598E+01   0.1744E+01
  0.2128E+01  -0.4599E+01   0.1743E+01
  0.2129E+01  -0.4599E+01   0.1742E+01
  0.2130E+01  -0.4599E+01   0.1741E+01
  0.2131E+01  -0.4599E+01   0.1740E+01
  0.2132E+01  -0.4599E+01   0.1739E+01
  0.2133E+01  -0.4600E+01   0.1738E+01
  0.2134E+01  -0.4600E+01   0.1737E+01
  0.2135E+01  -0.4600E+01   0.1736E+01
  0.2136E+01  -0.4600E+01   0.1735E+01
  0.2137E+01  -0.4601E+01   0.1734E+01
  0.2138E+01  -0.4601E+01   0.1733E+01
  0.2139E+01  -0.4601E+01   0.1732E+01
  0.2140E+01  -0.4601E+01   0.1731E+01
  0.2141E+01  -0.4601E+01   0.1730E+01
  0.2142E+01  -0.4602E+01   0.1729E+01
  0.2143E+01  -0.4602E+01   0.1728E+01
  0.2144E+01  -0.4602E+01   0.1727E+01
  0.2145E+01  -0.4602E+01   0.1726E+01
  0.2146E+01  -0.4603E+01   0.1725E+01
  0.2147E+01  -0.4603E+01   0.1724E+01
  0.2148E+01  -0.4603E+01   0.1723E+01
  0.2149E+01  -0.4603E+01   0.1722E+01
  0.2150E+01  -0.4603E+01   0.1721E+01
  0.2151E+01  -0.4604E+01   0.1720E+01
  0.2152E+01  -0.4604E+01   0.1720E+01
  0.2153E+01  -0.4604E+01   0.1719E+01
  0.2154E+01  -0.4604E+01   0.1718E+01
  0.2155E+01  -0.4604E+01   0.1717E+01
  0.2156E+01  -0.4604E+01   0.1716E+01
  0.2157E+01  -0.4605E+01   0.1716E+01
  0.2158E+01  -0.4605E+01   0.1715E+01
  0.2159E+01  -0.4605E+01   0.1714E+01
  0.2160E+01  -0.4605E+01   0.1713E+01
  0.2161E+01  -0.4605E+01   0.1712E+01
  0.2162E+01  -0.4605E+01   0.1712E+01
  0.2163E+01  -0.4605E+01   0.1711E+01
  0.2164E+01  -0.4605E+01   0.1711E+01
  0.2165E+01  -0.4605E+01   0.1711E+01
  0.2166E+01  -0.4605E+01   0.1712E+01
  0.2167E+01  -0.4605E+01   0.1712E+01
  0.2168E+01  -0.4605E+01   0.1712E+01
  0.2169E+01  -0.4605E+01   0.1712E+01
  0.2170E+01  -0.4605E+01   0.1712E+01
  0.2171E+01  -0.4605E+01   0.1712E+01
  0.2172E+01  -0.4605E+01   0.1711E+01
  0.2173E+01  -0.4606E+01   0.1711E+01
  0.2174E+01  -0.4606E+01   0.1711E+01
  0.2175E+01  -0.4606E+01   0.1711E+01
  0.2176E+01  -0.4606E+01   0.1711E+01
  0.2177E+01  -0.4606E+01   0.1710E+01
  0.2178E+01  -0.4606E+01   0.1710E+01
  0.2179E+01  -0.4606E+01   0.1709E+01
  0.2180E+01  -0.4606E+01   0.1709E+01
  0.2181E+01  -0.4606E+01   0.1709E+01
  0.2182E+01  -0.4606E+01   0.1708E+01
  0.2183E+01  -0.4606E+01   0.1708E+01
  0.2184E+01  -0.4607E+01   0.1707E+01
  0.2185E+01  -0.4607E+01   0.1706E+01
  0.2186E+01  -0.4607E+01   0.1706E+01
  0.2187E+01  -0.4607E+01   0.1705E+01
  0.2188E+01  -0.4607E+01   0.1704E+01
  0.2189E+01  -0.4607E+01   0.1703E+01
  0.2190E+01  -0.4608E+01   0.1702E+01
  0.2191E+01  -0.4608E+01   0.1702E+01
  0.2192E+01  -0.4608E+01   0.1701E+01
  0.2193E+01  -0.4608E+01   0.1700E+01
  0.2194E+01  -0.4608E+01   0.1699E+01
  0.2195E+01  -0.4609E+01   0.1698E+01
  0.2196E+01  -0.4609E+01   0.1697E+01
  0.2197E+01  -0.4609E+01   0.1696E+01
  0.2198E+01  -0.4609E+01   0.1696E+01
  0.2199E+01  -0.4609E+01   0.1696E+01
  0.2200E+01  -0.4609E+01   0.1696E+01
  0.2201E+01  -0.4609E+01   0.1696E+01
  0.2202E+01  -0.4609E+01   0.1695E+01
  0.2203E+01  -0.4609E+01   0.1696E+01
  0.2204E+01  -0.4609E+01   0.1695E+01
  0.2205E+01  -0.4609E+01   0.1695E+01
  0.2206E+01  -0.4609E+01   0.1694E+01
  0.2207E+01  -0.4610E+01   0.1694E+01
  0.2208E+01  -0.4610E+01   0.1693E+01
  0.2209E+01  -0.4610E+01   0.1693E+01
  0.2210E+01  -0.4610E+01   0.1692E+01
  0.2211E+01  -0.4610E+01   0.1692E+01
  0.2212E+01  -0.4610E+01   0.1691E+01
  0.2213E+01  -0.4610E+01   0.1691E+01
  0.2214E+01  -0.4610E+01   0.1690E+01
  0.2215E+01  -0.4611E+01   0.1690E+01
  0.2216E+01  -0.4611E+01   0.1689E+01
  0.2217E+01  -0.4611E+01   0.1688E+01
  0.2218E+01  -0.4611E+01   0.1688E+01
  0.2219E+01  -0.4611E+01   0.1687E+01
  0.2220E+01  -0.4611E+01   0.1686E+01
  0.2221E+01  -0.4612E+01   0.1686E+01
  0.2222E+01  -0.4612E+01   0.1685E+01
  0.2223E+01  -0.4612E+01   0.1684E+01
  0.2224E+01  -0.4612E+01   0.1684E+01
  0.2225E+01  -0.4612E+01   0.1683E+01
  0.2226E+01  -0.4612E+01   0.1682E+01
  0.2227E+01  -0.4612E+01   0.1682E+01
  0.2228E+01  -0.4612E+01   0.1681E+01
  0.2229E+01  -0.4613E+01   0.1681E+01
  0.2230E+01  -0.4613E+01   0.1680E+01
  0.2231E+01  -0.4613E+01   0.1679E+01
  0.2232E+01  -0.4613E+01   0.1678E+01
  0.2233E+01  -0.4613E+01   0.1678E+01
  0.2234E+01  -0.4613E+01   0.1677E+01
  0.2235E+01  -0.4614E+01   0.1675E+01
  0.2236E+01  -0.4614E+01   0.1674E+01
  0.2237E+01  -0.4614E+01   0.1674E+01
  0.2238E+01  -0.4614E+01   0.1673E+01
  0.2239E+01  -0.4614E+01   0.1672E+01
  0.2240E+01  -0.4615E+01   0.1671E+01
  0.2241E+01  -0.4615E+01   0.1670E+01
  0.2242E+01  -0.4615E+01   0.1670E+01
  0.2243E+01  -0.4615E+01   0.1669E+01
  0.2244E+01  -0.4615E+01   0.1668E+01
  0.2245E+01  -0.4615E+01   0.1668E+01
  0.2246E+01  -0.4615E+01   0.1667E+01
  0.2247E+01  -0.4616E+01   0.1667E+01
  0.2248E+01  -0.4616E+01   0.1666E+01
  0.2249E+01  -0.4616E+01   0.1665E+01
  0.2250E+01  -0.4616E+01   0.1664E+01
  0.2251E+01  -0.4616E+01   0.1664E+01
  0.2252E+01  -0.4616E+01   0.1663E+01
  0.2253E+01  -0.4617E+01   0.1662E+01
  0.2254E+01  -0.4617E+01   0.1661E+01
  0.2255E+01  -0.4617E+01   0.1661E+01
  0.2256E+01  -0.4617E+01   0.1660E+01
  0.2257E+01  -0.4617E+01   0.1659E+01
  0.2258E+01  -0.4617E+01   0.1659E+01
  0.2259E+01  -0.4617E+01   0.1658E+01
  0.2260E+01  -0.4617E+01   0.1658E+01
  0.2261E+01  -0.4618E+01   0.1658E+01
  0.2262E+01  -0.4618E+01   0.1657E+01
  0.2263E+01  -0.4618E+01   0.1656E+01
  0.2264E+01  -0.4618E+01   0.1656E+01
  0.2265E+01  -0.4618E+01   0.1656E+01
  0.2266E+01  -0.4618E+01   0.1656E+01
  0.2267E+01  -0.4618E+01   0.1655E+01
