           n       Iaprox        E_rel
       26730   0.2503E+00   0.1069E-02
       26740   0.2507E+00   0.2869E-02
       26750   0.2496E+00   0.1653E-02
       26760   0.2492E+00   0.3145E-02
       26770   0.2499E+00   0.4908E-03
       26780   0.2495E+00   0.2038E-02
       26790   0.2504E+00   0.1470E-02
       26800   0.2502E+00   0.9807E-03
       26810   0.2503E+00   0.1276E-02
       26820   0.2503E+00   0.1143E-02
       26830   0.2502E+00   0.7973E-03
       26840   0.2502E+00   0.9210E-03
       26850   0.2502E+00   0.7918E-03
       26860   0.2496E+00   0.1488E-02
       26870   0.2495E+00   0.1849E-02
       26880   0.2498E+00   0.6492E-03
       26890   0.2500E+00   0.4657E-04
       26900   0.2497E+00   0.1247E-02
       26910   0.2494E+00   0.2505E-02
       26920   0.2501E+00   0.5675E-03
       26930   0.2499E+00   0.2366E-03
       26940   0.2501E+00   0.2705E-03
       26950   0.2503E+00   0.1158E-02
       26960   0.2497E+00   0.1033E-02
       26970   0.2499E+00   0.4470E-03
       26980   0.2496E+00   0.1793E-02
       26990   0.2504E+00   0.1761E-02
       27000   0.2498E+00   0.9878E-03
       27010   0.2495E+00   0.1912E-02
       27020   0.2496E+00   0.1683E-02
       27030   0.2499E+00   0.5439E-03
       27040   0.2501E+00   0.2746E-03
       27050   0.2500E+00   0.9276E-04
       27060   0.2503E+00   0.1182E-02
       27070   0.2503E+00   0.1376E-02
       27080   0.2500E+00   0.1399E-03
       27090   0.2500E+00   0.4496E-04
       27100   0.2498E+00   0.9381E-03
       27110   0.2499E+00   0.5470E-03
       27120   0.2502E+00   0.7521E-03
       27130   0.2503E+00   0.1270E-02
       27140   0.2499E+00   0.4216E-03
       27150   0.2493E+00   0.2654E-02
       27160   0.2505E+00   0.2120E-02
       27170   0.2499E+00   0.4181E-03
       27180   0.2498E+00   0.9783E-03
       27190   0.2499E+00   0.5038E-03
       27200   0.2494E+00   0.2333E-02
       27210   0.2501E+00   0.2451E-03
       27220   0.2501E+00   0.5362E-03
       27230   0.2498E+00   0.9712E-03
       27240   0.2494E+00   0.2290E-02
       27250   0.2512E+00   0.4771E-02
       27260   0.2499E+00   0.3527E-03
       27270   0.2497E+00   0.1277E-02
       27280   0.2496E+00   0.1653E-02
       27290   0.2502E+00   0.7205E-03
       27300   0.2497E+00   0.1317E-02
       27310   0.2507E+00   0.2926E-02
       27320   0.2497E+00   0.1391E-02
       27330   0.2509E+00   0.3589E-02
       27340   0.2500E+00   0.4546E-04
       27350   0.2501E+00   0.2858E-03
       27360   0.2496E+00   0.1495E-02
       27370   0.2499E+00   0.4551E-03
       27380   0.2502E+00   0.9215E-03
       27390   0.2498E+00   0.6179E-03
       27400   0.2504E+00   0.1657E-02
       27410   0.2499E+00   0.3565E-03
       27420   0.2503E+00   0.1169E-02
       27430   0.2501E+00   0.4441E-03
       27440   0.2504E+00   0.1455E-02
       27450   0.2505E+00   0.2100E-02
       27460   0.2503E+00   0.1185E-02
       27470   0.2497E+00   0.1358E-02
       27480   0.2497E+00   0.1382E-02
       27490   0.2497E+00   0.1276E-02
       27500   0.2498E+00   0.7580E-03
       27510   0.2504E+00   0.1541E-02
       27520   0.2499E+00   0.3885E-03
       27530   0.2500E+00   0.1134E-03
       27540   0.2499E+00   0.3287E-03
       27550   0.2498E+00   0.7600E-03
       27560   0.2504E+00   0.1732E-02
       27570   0.2499E+00   0.5337E-03
       27580   0.2503E+00   0.1015E-02
       27590   0.2494E+00   0.2590E-02
       27600   0.2500E+00   0.8137E-04
       27610   0.2494E+00   0.2270E-02
       27620   0.2506E+00   0.2204E-02
       27630   0.2499E+00   0.5794E-03
       27640   0.2497E+00   0.1371E-02
       27650   0.2498E+00   0.9703E-03
       27660   0.2501E+00   0.4218E-03
       27670   0.2497E+00   0.1350E-02
       27680   0.2499E+00   0.5776E-03
       27690   0.2500E+00   0.1495E-03
       27700   0.2505E+00   0.1892E-02
       27710   0.2504E+00   0.1474E-02
       27720   0.2508E+00   0.3305E-02
       27730   0.2499E+00   0.5328E-03
       27740   0.2499E+00   0.4804E-03
       27750   0.2499E+00   0.4195E-03
       27760   0.2502E+00   0.8617E-03
       27770   0.2502E+00   0.8672E-03
       27780   0.2504E+00   0.1620E-02
       27790   0.2500E+00   0.1710E-03
       27800   0.2493E+00   0.2603E-02
       27810   0.2508E+00   0.3169E-02
       27820   0.2494E+00   0.2542E-02
       27830   0.2507E+00   0.2750E-02
       27840   0.2499E+00   0.3834E-03
       27850   0.2501E+00   0.5123E-03
       27860   0.2497E+00   0.1025E-02
       27870   0.2502E+00   0.6381E-03
       27880   0.2499E+00   0.3872E-03
       27890   0.2498E+00   0.7686E-03
       27900   0.2502E+00   0.7418E-03
       27910   0.2502E+00   0.6882E-03
       27920   0.2499E+00   0.3867E-03
       27930   0.2496E+00   0.1435E-02
       27940   0.2505E+00   0.1851E-02
       27950   0.2500E+00   0.4107E-05
       27960   0.2503E+00   0.1128E-02
       27970   0.2497E+00   0.1367E-02
       27980   0.2501E+00   0.5722E-03
       27990   0.2496E+00   0.1454E-02
       28000   0.2501E+00   0.2106E-03
       28010   0.2504E+00   0.1660E-02
       28020   0.2492E+00   0.3051E-02
       28030   0.2496E+00   0.1470E-02
       28040   0.2495E+00   0.1817E-02
       28050   0.2508E+00   0.3021E-02
       28060   0.2501E+00   0.4338E-03
       28070   0.2500E+00   0.1317E-04
       28080   0.2496E+00   0.1420E-02
       28090   0.2501E+00   0.3157E-03
       28100   0.2503E+00   0.1087E-02
       28110   0.2493E+00   0.2645E-02
       28120   0.2503E+00   0.1069E-02
       28130   0.2496E+00   0.1417E-02
       28140   0.2497E+00   0.1050E-02
       28150   0.2503E+00   0.1290E-02
       28160   0.2503E+00   0.1013E-02
       28170   0.2495E+00   0.1884E-02
       28180   0.2501E+00   0.3222E-03
       28190   0.2499E+00   0.3969E-03
       28200   0.2499E+00   0.2717E-03
       28210   0.2503E+00   0.1187E-02
       28220   0.2496E+00   0.1410E-02
       28230   0.2499E+00   0.5465E-03
       28240   0.2501E+00   0.5202E-03
       28250   0.2499E+00   0.3269E-03
       28260   0.2502E+00   0.8639E-03
       28270   0.2501E+00   0.4571E-03
       28280   0.2499E+00   0.4001E-03
       28290   0.2501E+00   0.3594E-03
       28300   0.2498E+00   0.9454E-03
       28310   0.2504E+00   0.1457E-02
       28320   0.2499E+00   0.3444E-03
       28330   0.2496E+00   0.1559E-02
       28340   0.2497E+00   0.1046E-02
       28350   0.2497E+00   0.1191E-02
       28360   0.2495E+00   0.2009E-02
       28370   0.2499E+00   0.5160E-03
       28380   0.2505E+00   0.1914E-02
       28390   0.2496E+00   0.1654E-02
       28400   0.2502E+00   0.8760E-03
       28410   0.2500E+00   0.1976E-03
       28420   0.2500E+00   0.3515E-04
       28430   0.2499E+00   0.5330E-03
       28440   0.2501E+00   0.2199E-03
       28450   0.2496E+00   0.1651E-02
       28460   0.2502E+00   0.6924E-03
       28470   0.2502E+00   0.7032E-03
       28480   0.2498E+00   0.8694E-03
       28490   0.2494E+00   0.2509E-02
       28500   0.2502E+00   0.7326E-03
       28510   0.2512E+00   0.4674E-02
       28520   0.2501E+00   0.3440E-03
       28530   0.2499E+00   0.4088E-03
       28540   0.2506E+00   0.2224E-02
       28550   0.2497E+00   0.1153E-02
       28560   0.2498E+00   0.8664E-03
       28570   0.2503E+00   0.1302E-02
       28580   0.2496E+00   0.1660E-02
       28590   0.2502E+00   0.8966E-03
       28600   0.2494E+00   0.2547E-02
       28610   0.2504E+00   0.1535E-02
       28620   0.2498E+00   0.9479E-03
       28630   0.2500E+00   0.1762E-03
       28640   0.2499E+00   0.4793E-03
       28650   0.2507E+00   0.2688E-02
       28660   0.2508E+00   0.3172E-02
       28670   0.2494E+00   0.2379E-02
       28680   0.2498E+00   0.9318E-03
       28690   0.2501E+00   0.3827E-03
       28700   0.2504E+00   0.1640E-02
       28710   0.2497E+00   0.1058E-02
       28720   0.2505E+00   0.1806E-02
       28730   0.2497E+00   0.1132E-02
       28740   0.2504E+00   0.1719E-02
       28750   0.2501E+00   0.5505E-03
       28760   0.2502E+00   0.8894E-03
       28770   0.2500E+00   0.1134E-03
       28780   0.2493E+00   0.2747E-02
       28790   0.2504E+00   0.1780E-02
       28800   0.2493E+00   0.2652E-02
       28810   0.2495E+00   0.1912E-02
       28820   0.2501E+00   0.5101E-03
       28830   0.2499E+00   0.3463E-03
       28840   0.2493E+00   0.2822E-02
       28850   0.2500E+00   0.1421E-03
       28860   0.2499E+00   0.3243E-03
       28870   0.2504E+00   0.1617E-02
       28880   0.2505E+00   0.2053E-02
       28890   0.2505E+00   0.2044E-02
       28900   0.2500E+00   0.1407E-03
       28910   0.2504E+00   0.1795E-02
       28920   0.2498E+00   0.9089E-03
       28930   0.2507E+00   0.2839E-02
       28940   0.2499E+00   0.4773E-03
       28950   0.2499E+00   0.2800E-03
       28960   0.2509E+00   0.3589E-02
       28970   0.2504E+00   0.1725E-02
       28980   0.2497E+00   0.1003E-02
       28990   0.2508E+00   0.3059E-02
       29000   0.2498E+00   0.8594E-03
       29010   0.2501E+00   0.4785E-03
       29020   0.2501E+00   0.2960E-03
       29030   0.2498E+00   0.7205E-03
       29040   0.2498E+00   0.8863E-03
       29050   0.2503E+00   0.1397E-02
       29060   0.2497E+00   0.1018E-02
       29070   0.2501E+00   0.3638E-03
       29080   0.2503E+00   0.1333E-02
       29090   0.2508E+00   0.3152E-02
       29100   0.2500E+00   0.1169E-03
       29110   0.2500E+00   0.9066E-05
       29120   0.2504E+00   0.1523E-02
       29130   0.2498E+00   0.8716E-03
       29140   0.2498E+00   0.8793E-03
       29150   0.2501E+00   0.4467E-03
       29160   0.2498E+00   0.7749E-03
       29170   0.2500E+00   0.5367E-04
       29180   0.2501E+00   0.4460E-03
       29190   0.2494E+00   0.2285E-02
       29200   0.2501E+00   0.2999E-03
       29210   0.2506E+00   0.2504E-02
       29220   0.2495E+00   0.1930E-02
       29230   0.2504E+00   0.1685E-02
       29240   0.2502E+00   0.7216E-03
       29250   0.2504E+00   0.1445E-02
       29260   0.2494E+00   0.2396E-02
       29270   0.2495E+00   0.2147E-02
       29280   0.2500E+00   0.9364E-04
       29290   0.2500E+00   0.1674E-03
       29300   0.2503E+00   0.1037E-02
       29310   0.2498E+00   0.8405E-03
       29320   0.2499E+00   0.4910E-03
       29330   0.2504E+00   0.1796E-02
       29340   0.2498E+00   0.6858E-03
       29350   0.2503E+00   0.1212E-02
       29360   0.2500E+00   0.1040E-03
       29370   0.2500E+00   0.2650E-04
       29380   0.2504E+00   0.1417E-02
       29390   0.2504E+00   0.1700E-02
       29400   0.2499E+00   0.5008E-03
       29410   0.2505E+00   0.1804E-02
       29420   0.2498E+00   0.9731E-03
       29430   0.2503E+00   0.1239E-02
       29440   0.2501E+00   0.4358E-03
       29450   0.2507E+00   0.2628E-02
       29460   0.2493E+00   0.2651E-02
       29470   0.2500E+00   0.1076E-03
       29480   0.2503E+00   0.1095E-02
       29490   0.2498E+00   0.6446E-03
       29500   0.2503E+00   0.1287E-02
       29510   0.2505E+00   0.1980E-02
       29520   0.2496E+00   0.1692E-02
       29530   0.2500E+00   0.1760E-03
       29540   0.2497E+00   0.1055E-02
       29550   0.2503E+00   0.1105E-02
       29560   0.2501E+00   0.3474E-03
       29570   0.2494E+00   0.2288E-02
       29580   0.2497E+00   0.1076E-02
       29590   0.2505E+00   0.2073E-02
       29600   0.2500E+00   0.1851E-03
       29610   0.2502E+00   0.6238E-03
       29620   0.2496E+00   0.1662E-02
       29630   0.2501E+00   0.4000E-03
       29640   0.2500E+00   0.6316E-04
       29650   0.2503E+00   0.1320E-02
       29660   0.2494E+00   0.2204E-02
       29670   0.2501E+00   0.2799E-03
       29680   0.2496E+00   0.1721E-02
       29690   0.2500E+00   0.6564E-04
       29700   0.2498E+00   0.9115E-03
       29710   0.2493E+00   0.2943E-02
       29720   0.2498E+00   0.6021E-03
       29730   0.2501E+00   0.2478E-03
       29740   0.2503E+00   0.1241E-02
       29750   0.2499E+00   0.3409E-03
       29760   0.2507E+00   0.2773E-02
       29770   0.2500E+00   0.8372E-04
       29780   0.2493E+00   0.2789E-02
       29790   0.2499E+00   0.3597E-03
       29800   0.2495E+00   0.1989E-02
       29810   0.2501E+00   0.2417E-03
       29820   0.2500E+00   0.1436E-03
       29830   0.2498E+00   0.7789E-03
       29840   0.2506E+00   0.2431E-02
       29850   0.2503E+00   0.1139E-02
       29860   0.2507E+00   0.2695E-02
       29870   0.2504E+00   0.1732E-02
       29880   0.2494E+00   0.2598E-02
       29890   0.2497E+00   0.1272E-02
       29900   0.2500E+00   0.1465E-03
       29910   0.2499E+00   0.4447E-03
       29920   0.2498E+00   0.8073E-03
       29930   0.2496E+00   0.1430E-02
       29940   0.2499E+00   0.4573E-03
       29950   0.2498E+00   0.8619E-03
       29960   0.2490E+00   0.3875E-02
       29970   0.2501E+00   0.3888E-03
       29980   0.2498E+00   0.8500E-03
       29990   0.2503E+00   0.1115E-02
       30000   0.2501E+00   0.5397E-03
       30010   0.2499E+00   0.4022E-03
       30020   0.2508E+00   0.3056E-02
       30030   0.2495E+00   0.2018E-02
       30040   0.2498E+00   0.8462E-03
       30050   0.2495E+00   0.2033E-02
       30060   0.2502E+00   0.7770E-03
       30070   0.2500E+00   0.1327E-03
       30080   0.2496E+00   0.1583E-02
       30090   0.2497E+00   0.1044E-02
       30100   0.2503E+00   0.1347E-02
       30110   0.2499E+00   0.4679E-03
       30120   0.2497E+00   0.1314E-02
       30130   0.2499E+00   0.5574E-03
       30140   0.2505E+00   0.2035E-02
       30150   0.2496E+00   0.1704E-02
       30160   0.2504E+00   0.1605E-02
       30170   0.2502E+00   0.8656E-03
       30180   0.2502E+00   0.7494E-03
       30190   0.2497E+00   0.1255E-02
       30200   0.2498E+00   0.8367E-03
       30210   0.2497E+00   0.1369E-02
       30220   0.2498E+00   0.8442E-03
       30230   0.2504E+00   0.1746E-02
       30240   0.2503E+00   0.1144E-02
       30250   0.2498E+00   0.7982E-03
       30260   0.2499E+00   0.4685E-03
       30270   0.2499E+00   0.5212E-03
       30280   0.2501E+00   0.4408E-03
       30290   0.2499E+00   0.4582E-03
       30300   0.2501E+00   0.3942E-03
       30310   0.2496E+00   0.1460E-02
       30320   0.2496E+00   0.1459E-02
       30330   0.2501E+00   0.4610E-03
       30340   0.2498E+00   0.9859E-03
       30350   0.2499E+00   0.5005E-03
       30360   0.2498E+00   0.6801E-03
       30370   0.2498E+00   0.6324E-03
       30380   0.2498E+00   0.7259E-03
       30390   0.2500E+00   0.4332E-05
       30400   0.2499E+00   0.4417E-03
       30410   0.2497E+00   0.1091E-02
       30420   0.2495E+00   0.2040E-02
       30430   0.2502E+00   0.6200E-03
       30440   0.2499E+00   0.3587E-03
       30450   0.2500E+00   0.2786E-04
       30460   0.2496E+00   0.1708E-02
       30470   0.2503E+00   0.1368E-02
       30480   0.2500E+00   0.1951E-03
       30490   0.2495E+00   0.1840E-02
       30500   0.2498E+00   0.9808E-03
       30510   0.2500E+00   0.1241E-03
       30520   0.2493E+00   0.2838E-02
       30530   0.2503E+00   0.1366E-02
       30540   0.2492E+00   0.3100E-02
       30550   0.2502E+00   0.7466E-03
       30560   0.2504E+00   0.1770E-02
       30570   0.2503E+00   0.1295E-02
       30580   0.2503E+00   0.1248E-02
       30590   0.2502E+00   0.9665E-03
       30600   0.2500E+00   0.9259E-04
       30610   0.2504E+00   0.1787E-02
       30620   0.2500E+00   0.4478E-04
       30630   0.2501E+00   0.5430E-03
       30640   0.2499E+00   0.5960E-03
       30650   0.2496E+00   0.1493E-02
       30660   0.2504E+00   0.1710E-02
       30670   0.2498E+00   0.9381E-03
       30680   0.2507E+00   0.2755E-02
       30690   0.2502E+00   0.7332E-03
       30700   0.2493E+00   0.2601E-02
       30710   0.2498E+00   0.8826E-03
       30720   0.2504E+00   0.1735E-02
       30730   0.2503E+00   0.1020E-02
       30740   0.2499E+00   0.5817E-03
       30750   0.2499E+00   0.3973E-03
       30760   0.2497E+00   0.1233E-02
       30770   0.2502E+00   0.6845E-03
       30780   0.2497E+00   0.1256E-02
       30790   0.2505E+00   0.2075E-02
       30800   0.2505E+00   0.1878E-02
       30810   0.2490E+00   0.4099E-02
       30820   0.2499E+00   0.2066E-03
       30830   0.2500E+00   0.1199E-03
       30840   0.2502E+00   0.8305E-03
       30850   0.2495E+00   0.2158E-02
       30860   0.2500E+00   0.1908E-03
       30870   0.2498E+00   0.7260E-03
       30880   0.2501E+00   0.4417E-03
       30890   0.2497E+00   0.1078E-02
       30900   0.2499E+00   0.4870E-03
       30910   0.2502E+00   0.6605E-03
       30920   0.2500E+00   0.1337E-03
       30930   0.2497E+00   0.1023E-02
       30940   0.2498E+00   0.6028E-03
       30950   0.2499E+00   0.3187E-03
       30960   0.2498E+00   0.7991E-03
       30970   0.2502E+00   0.8492E-03
       30980   0.2499E+00   0.5188E-03
       30990   0.2503E+00   0.1233E-02
       31000   0.2499E+00   0.4286E-03
       31010   0.2500E+00   0.5951E-04
       31020   0.2505E+00   0.1936E-02
       31030   0.2499E+00   0.2863E-03
       31040   0.2495E+00   0.2132E-02
       31050   0.2496E+00   0.1793E-02
       31060   0.2494E+00   0.2263E-02
       31070   0.2499E+00   0.2196E-03
       31080   0.2502E+00   0.6637E-03
       31090   0.2501E+00   0.4789E-03
       31100   0.2503E+00   0.1096E-02
       31110   0.2501E+00   0.2531E-03
       31120   0.2498E+00   0.6189E-03
       31130   0.2498E+00   0.6450E-03
       31140   0.2503E+00   0.1171E-02
       31150   0.2493E+00   0.2803E-02
       31160   0.2494E+00   0.2518E-02
       31170   0.2499E+00   0.2619E-03
       31180   0.2503E+00   0.1197E-02
       31190   0.2502E+00   0.6182E-03
       31200   0.2504E+00   0.1437E-02
       31210   0.2496E+00   0.1598E-02
       31220   0.2498E+00   0.8097E-03
       31230   0.2498E+00   0.6687E-03
       31240   0.2500E+00   0.1469E-03
       31250   0.2497E+00   0.1232E-02
       31260   0.2503E+00   0.1307E-02
       31270   0.2498E+00   0.7786E-03
